,tile_id,accepted_number_of_marks
3787,SWC0952_3_3,0
3788,SWC0952_4_1,0
3789,SWC0952_4_2,0
3790,SWC0952_4_3,0
3791,SWC0953_1_1,6
3792,SWC0953_1_2,7
3793,SWC0953_1_3,12
3794,SWC0953_2_1,10
3795,SWC0953_2_2,5
3796,SWC0953_2_3,5
3797,SWC0953_3_1,5
3798,SWC0953_3_2,0
3799,SWC0953_3_3,6
3800,SWC0953_4_1,0
3801,SWC0953_4_2,0
3802,SWC0953_4_3,0
3803,SWC0954_1_1,2
3804,SWC0954_1_2,2
3805,SWC0954_1_3,5
3806,SWC0954_2_1,12
3807,SWC0954_2_2,0
3808,SWC0954_2_3,3
3809,SWC0954_3_1,9
3810,SWC0954_3_2,2
3811,SWC0954_3_3,1
3812,SWC0954_4_1,1
3813,SWC0954_4_2,2
3814,SWC0954_4_3,2
3815,SWC0958_1_1,0
3816,SWC0958_1_2,1
3817,SWC0958_1_3,3
3818,SWC0958_2_1,0
3819,SWC0958_2_2,0
3820,SWC0958_2_3,1
3821,SWC0958_3_1,0
3822,SWC0958_3_2,0
3823,SWC0958_3_3,0
3824,SWC0958_4_1,0
3825,SWC0958_4_2,0
3826,SWC0958_4_3,0
3827,SWC0959_1_1,0
3828,SWC0959_1_2,1
3829,SWC0959_1_3,0
3830,SWC0959_2_1,3
3831,SWC0959_2_2,3
3832,SWC0959_2_3,13
3833,SWC0959_3_1,0
3834,SWC0959_3_2,0
3835,SWC0959_3_3,0
3836,SWC0959_4_1,0
3837,SWC0959_4_2,0
3838,SWC0959_4_3,0
3839,SWC0960_1_1,34
3840,SWC0960_1_2,15
3841,SWC0960_1_3,20
3842,SWC0960_2_1,3
3843,SWC0960_2_2,27
3844,SWC0960_2_3,13
3845,SWC0960_3_1,0
3846,SWC0960_3_2,1
3847,SWC0960_3_3,0
3848,SWC0960_4_1,0
3849,SWC0960_4_2,0
3850,SWC0960_4_3,0
3851,SWC0961_1_1,0
3852,SWC0961_1_2,0
3853,SWC0961_1_3,0
3854,SWC0961_2_1,0
3855,SWC0961_2_2,0
3856,SWC0961_2_3,0
3857,SWC0961_3_1,0
3858,SWC0961_3_2,0
3859,SWC0961_3_3,0
3860,SWC0961_4_1,0
3861,SWC0961_4_2,1
3862,SWC0961_4_3,6
3863,SWC0965_1_1,1
3864,SWC0965_1_2,0
3865,SWC0965_1_3,0
3866,SWC0965_2_1,4
3867,SWC0965_2_2,1
3868,SWC0965_2_3,1
3869,SWC0965_3_1,0
3870,SWC0965_3_2,8
3871,SWC0965_3_3,0
3872,SWC0965_4_1,6
3873,SWC0965_4_2,3
3874,SWC0965_4_3,5
3875,SWC0966_1_1,9
3876,SWC0966_1_2,0
3877,SWC0966_1_3,0
3878,SWC0966_2_1,12
3879,SWC0966_2_2,0
3880,SWC0966_2_3,3
3881,SWC0966_3_1,6
3882,SWC0966_3_2,10
3883,SWC0966_3_3,1
3884,SWC0966_4_1,81
3885,SWC0966_4_2,0
3886,SWC0966_4_3,1
3887,SWC0967_1_1,2
3888,SWC0967_1_2,2
3889,SWC0967_1_3,2
3890,SWC0967_2_1,0
3891,SWC0967_2_2,2
3892,SWC0967_2_3,2
3893,SWC0967_3_1,1
3894,SWC0967_3_2,1
3895,SWC0967_3_3,0
3896,SWC0967_4_1,0
3897,SWC0967_4_2,13
3898,SWC0967_4_3,0
3899,SWC0968_1_1,1
3900,SWC0968_1_2,1
3901,SWC0968_1_3,1
3902,SWC0968_2_1,1
3903,SWC0968_2_2,0
3904,SWC0968_2_3,0
3905,SWC0968_3_1,4
3906,SWC0968_3_2,1
3907,SWC0968_3_3,2
3908,SWC0968_4_1,1
3909,SWC0968_4_2,0
3910,SWC0968_4_3,1
3911,SWC0969_1_1,1
3912,SWC0969_1_2,3
3913,SWC0969_1_3,4
3914,SWC0969_2_1,10
3915,SWC0969_2_2,4
3916,SWC0969_2_3,3
3917,SWC0969_3_1,10
3918,SWC0969_3_2,4
3919,SWC0969_3_3,6
3920,SWC0969_4_1,8
3921,SWC0969_4_2,6
3922,SWC0969_4_3,18
3923,SWC0970_1_1,21
3924,SWC0970_1_2,34
3925,SWC0970_1_3,11
3926,SWC0970_2_1,1
3927,SWC0970_2_2,4
3928,SWC0970_2_3,30
3929,SWC0970_3_1,27
3930,SWC0970_3_2,27
3931,SWC0970_3_3,6
3932,SWC0970_4_1,54
3933,SWC0970_4_2,53
3934,SWC0970_4_3,2
3935,SWC0971_1_1,0
3936,SWC0971_1_2,0
3937,SWC0971_1_3,2
3938,SWC0971_2_1,3
3939,SWC0971_2_2,1
3940,SWC0971_2_3,11
3941,SWC0971_3_1,0
3942,SWC0971_3_2,8
3943,SWC0971_3_3,3
3944,SWC0971_4_1,1
3945,SWC0971_4_2,1
3946,SWC0971_4_3,4
3947,SWC0972_1_1,1
3948,SWC0972_1_2,1
3949,SWC0972_1_3,1
3950,SWC0972_2_1,9
3951,SWC0972_2_2,2
3952,SWC0972_2_3,2
3953,SWC0972_3_1,2
3954,SWC0972_3_2,6
3955,SWC0972_3_3,3
3956,SWC0972_4_1,2
3957,SWC0972_4_2,1
3958,SWC0972_4_3,1
3959,SWC0973_1_1,8
3960,SWC0973_1_2,0
3961,SWC0973_1_3,0
3962,SWC0973_2_1,0
3963,SWC0973_2_2,15
3964,SWC0973_2_3,0
3965,SWC0973_3_1,8
3966,SWC0973_3_2,4
3967,SWC0973_3_3,0
3968,SWC0973_4_1,5
3969,SWC0973_4_2,8
3970,SWC0973_4_3,1
3971,SWC0974_1_1,6
3972,SWC0974_1_2,0
3973,SWC0974_1_3,0
3974,SWC0974_2_1,1
3975,SWC0974_2_2,1
3976,SWC0974_2_3,1
3977,SWC0974_3_1,0
3978,SWC0974_3_2,6
3979,SWC0974_3_3,2
3980,SWC0974_4_1,0
3981,SWC0974_4_2,1
3982,SWC0974_4_3,7
3983,SWC0975_1_1,0
3984,SWC0975_1_2,3
3985,SWC0975_1_3,2
3986,SWC0975_2_1,8
3987,SWC0975_2_2,2
3988,SWC0975_2_3,4
3989,SWC0975_3_1,3
3990,SWC0975_3_2,1
3991,SWC0975_3_3,3
3992,SWC0975_4_1,1
3993,SWC0975_4_2,0
3994,SWC0975_4_3,0
3995,SWC0976_1_1,1
3996,SWC0976_1_2,0
3997,SWC0976_1_3,0
3998,SWC0976_2_1,0
3999,SWC0976_2_2,0
4000,SWC0976_2_3,0
4001,SWC0976_3_1,0
4002,SWC0976_3_2,1
4003,SWC0976_3_3,1
4004,SWC0976_4_1,3
4005,SWC0976_4_2,7
4006,SWC0976_4_3,2
4007,SWC0977_1_1,6
4008,SWC0977_1_2,2
4009,SWC0977_1_3,0
4010,SWC0977_2_1,0
4011,SWC0977_2_2,14
4012,SWC0977_2_3,27
4013,SWC0977_3_1,1
4014,SWC0977_3_2,2
4015,SWC0977_3_3,14
4016,SWC0977_4_1,0
4017,SWC0977_4_2,3
4018,SWC0977_4_3,2
4019,SWC0978_1_1,0
4020,SWC0978_1_2,0
4021,SWC0978_1_3,0
4022,SWC0978_2_1,0
4023,SWC0978_2_2,2
4024,SWC0978_2_3,7
4025,SWC0978_3_1,1
4026,SWC0978_3_2,0
4027,SWC0978_3_3,0
4028,SWC0978_4_1,0
4029,SWC0978_4_2,2
4030,SWC0978_4_3,0
4031,SWC0979_1_1,0
4032,SWC0979_1_2,0
4033,SWC0979_1_3,2
4034,SWC0979_2_1,0
4035,SWC0979_2_2,0
4036,SWC0979_2_3,0
4037,SWC0979_3_1,0
4038,SWC0979_3_2,0
4039,SWC0979_3_3,0
4040,SWC0979_4_1,0
4041,SWC0979_4_2,0
4042,SWC0979_4_3,0
4043,SWC0980_1_1,3
4044,SWC0980_1_2,3
4045,SWC0980_1_3,0
4046,SWC0980_2_1,12
4047,SWC0980_2_2,4
4048,SWC0980_2_3,2
4049,SWC0980_3_1,2
4050,SWC0980_3_2,5
4051,SWC0980_3_3,5
4052,SWC0980_4_1,2
4053,SWC0980_4_2,2
4054,SWC0980_4_3,0
4055,SWC0981_1_1,0
4056,SWC0981_1_2,0
4057,SWC0981_1_3,0
4058,SWC0981_2_1,0
4059,SWC0981_2_2,0
4060,SWC0981_2_3,1
4061,SWC0981_3_1,0
4062,SWC0981_3_2,0
4063,SWC0981_3_3,0
4064,SWC0981_4_1,1
4065,SWC0981_4_2,0
4066,SWC0981_4_3,0
4067,SWC0993_1_1,0
4068,SWC0993_1_2,0
4069,SWC0993_1_3,1
4070,SWC0993_2_1,0
4071,SWC0993_2_2,1
4072,SWC0993_2_3,2
4073,SWC0993_3_1,0
4074,SWC0993_3_2,0
4075,SWC0993_3_3,1
4076,SWC0993_4_1,0
4077,SWC0993_4_2,0
4078,SWC0993_4_3,0
4079,SWC0994_1_1,0
4080,SWC0994_1_2,0
4081,SWC0994_1_3,0
4082,SWC0994_2_1,0
4083,SWC0994_2_2,2
4084,SWC0994_2_3,1
4085,SWC0994_3_1,0
4086,SWC0994_3_2,0
4087,SWC0994_3_3,0
4088,SWC0994_4_1,0
4089,SWC0994_4_2,0
4090,SWC0994_4_3,0
4091,SWC0995_1_1,0
4092,SWC0995_1_2,0
4093,SWC0995_1_3,0
4094,SWC0995_2_1,0
4095,SWC0995_2_2,0
4096,SWC0995_2_3,0
4097,SWC0995_3_1,0
4098,SWC0995_3_2,0
4099,SWC0995_3_3,0
4100,SWC0995_4_1,1
4101,SWC0995_4_2,1
4102,SWC0995_4_3,0
4103,SWC0996_1_1,27
4104,SWC0996_1_2,49
4105,SWC0996_1_3,3
4106,SWC0996_2_1,11
4107,SWC0996_2_2,23
4108,SWC0996_2_3,37
4109,SWC0996_3_1,0
4110,SWC0996_3_2,0
4111,SWC0996_3_3,11
4112,SWC0996_4_1,0
4113,SWC0996_4_2,0
4114,SWC0996_4_3,0
4115,SWC1001_1_1,1
4116,SWC1001_1_2,8
4117,SWC1001_1_3,6
4118,SWC1001_2_1,2
4119,SWC1001_2_2,8
4120,SWC1001_2_3,11
4121,SWC1001_3_1,1
4122,SWC1001_3_2,0
4123,SWC1001_3_3,0
4124,SWC1001_4_1,0
4125,SWC1001_4_2,0
4126,SWC1001_4_3,0
4127,SWC1002_1_1,0
4128,SWC1002_1_2,1
4129,SWC1002_1_3,0
4130,SWC1002_2_1,1
4131,SWC1002_2_2,2
4132,SWC1002_2_3,2
4133,SWC1002_3_1,4
4134,SWC1002_3_2,2
4135,SWC1002_3_3,2
4136,SWC1002_4_1,0
4137,SWC1002_4_2,0
4138,SWC1002_4_3,4
4139,SWC1007_1_1,0
4140,SWC1007_1_2,0
4141,SWC1007_1_3,0
4142,SWC1007_2_1,0
4143,SWC1007_2_2,0
4144,SWC1007_2_3,0
4145,SWC1007_3_1,0
4146,SWC1007_3_2,2
4147,SWC1007_3_3,1
4148,SWC1007_4_1,0
4149,SWC1007_4_2,1
4150,SWC1007_4_3,1
4151,SWC1008_1_1,5
4152,SWC1008_1_2,2
4153,SWC1008_1_3,3
4154,SWC1008_2_1,1
4155,SWC1008_2_2,0
4156,SWC1008_2_3,2
4157,SWC1008_3_1,1
4158,SWC1008_3_2,1
4159,SWC1008_3_3,0
4160,SWC1008_4_1,4
4161,SWC1008_4_2,2
4162,SWC1008_4_3,3
4163,SWC1009_1_1,3
4164,SWC1009_1_2,0
4165,SWC1009_1_3,1
4166,SWC1009_2_1,1
4167,SWC1009_2_2,1
4168,SWC1009_2_3,5
4169,SWC1009_3_1,10
4170,SWC1009_3_2,0
4171,SWC1009_3_3,0
4172,SWC1009_4_1,1
4173,SWC1009_4_2,4
4174,SWC1009_4_3,11
4175,SWC1010_1_1,0
4176,SWC1010_1_2,0
4177,SWC1010_1_3,0
4178,SWC1010_2_1,0
4179,SWC1010_2_2,0
4180,SWC1010_2_3,0
4181,SWC1010_3_1,0
4182,SWC1010_3_2,0
4183,SWC1010_3_3,3
4184,SWC1010_4_1,2
4185,SWC1010_4_2,3
4186,SWC1010_4_3,4
4187,SWC1011_1_1,0
4188,SWC1011_1_2,6
4189,SWC1011_1_3,3
4190,SWC1011_2_1,0
4191,SWC1011_2_2,0
4192,SWC1011_2_3,0
4193,SWC1011_3_1,1
4194,SWC1011_3_2,1
4195,SWC1011_3_3,0
4196,SWC1011_4_1,1
4197,SWC1011_4_2,0
4198,SWC1011_4_3,0
4199,SWC1012_1_1,0
4200,SWC1012_1_2,0
4201,SWC1012_1_3,1
4202,SWC1012_2_1,1
4203,SWC1012_2_2,0
4204,SWC1012_2_3,0
4205,SWC1012_3_1,0
4206,SWC1012_3_2,0
4207,SWC1012_3_3,0
4208,SWC1012_4_1,4
4209,SWC1012_4_2,1
4210,SWC1012_4_3,0
4211,SWC1013_1_1,0
4212,SWC1013_1_2,0
4213,SWC1013_1_3,1
4214,SWC1013_2_1,0
4215,SWC1013_2_2,0
4216,SWC1013_2_3,0
4217,SWC1013_3_1,0
4218,SWC1013_3_2,0
4219,SWC1013_3_3,0
4220,SWC1013_4_1,0
4221,SWC1013_4_2,0
4222,SWC1013_4_3,0
4223,SWC1018_1_1,0
4224,SWC1018_1_2,1
4225,SWC1018_1_3,2
4226,SWC1018_2_1,1
4227,SWC1018_2_2,0
4228,SWC1018_2_3,7
4229,SWC1018_3_1,0
4230,SWC1018_3_2,1
4231,SWC1018_3_3,2
4232,SWC1018_4_1,0
4233,SWC1018_4_2,0
4234,SWC1018_4_3,2
4235,SWC1019_1_1,5
4236,SWC1019_1_2,1
4237,SWC1019_1_3,4
4238,SWC1019_2_1,3
4239,SWC1019_2_2,0
4240,SWC1019_2_3,2
4241,SWC1019_3_1,0
4242,SWC1019_3_2,3
4243,SWC1019_3_3,3
4244,SWC1019_4_1,1
4245,SWC1019_4_2,3
4246,SWC1019_4_3,2
4247,SWC1020_1_1,3
4248,SWC1020_1_2,5
4249,SWC1020_1_3,2
4250,SWC1020_2_1,1
4251,SWC1020_2_2,3
4252,SWC1020_2_3,12
4253,SWC1020_3_1,0
4254,SWC1020_3_2,1
4255,SWC1020_3_3,7
4256,SWC1020_4_1,0
4257,SWC1020_4_2,1
4258,SWC1020_4_3,1
4259,SWC1021_1_1,0
4260,SWC1021_1_2,0
4261,SWC1021_1_3,1
4262,SWC1021_2_1,0
4263,SWC1021_2_2,3
4264,SWC1021_2_3,5
4265,SWC1021_3_1,2
4266,SWC1021_3_2,7
4267,SWC1021_3_3,7
4268,SWC1021_4_1,0
4269,SWC1021_4_2,3
4270,SWC1021_4_3,19
4271,SWC1022_1_1,0
4272,SWC1022_1_2,0
4273,SWC1022_1_3,0
4274,SWC1022_2_1,0
4275,SWC1022_2_2,0
4276,SWC1022_2_3,0
4277,SWC1022_3_1,1
4278,SWC1022_3_2,0
4279,SWC1022_3_3,0
4280,SWC1022_4_1,0
4281,SWC1022_4_2,0
4282,SWC1022_4_3,0
4283,SWC1023_1_1,3
4284,SWC1023_1_2,0
4285,SWC1023_1_3,0
4286,SWC1023_2_1,0
4287,SWC1023_2_2,2
4288,SWC1023_2_3,0
4289,SWC1023_3_1,0
4290,SWC1023_3_2,4
4291,SWC1023_3_3,4
4292,SWC1023_4_1,2
4293,SWC1023_4_2,3
4294,SWC1023_4_3,0
4295,SWC1024_1_1,4
4296,SWC1024_1_2,19
4297,SWC1024_1_3,7
4298,SWC1024_2_1,1
4299,SWC1024_2_2,4
4300,SWC1024_2_3,9
4301,SWC1024_3_1,4
4302,SWC1024_3_2,1
4303,SWC1024_3_3,4
4304,SWC1024_4_1,1
4305,SWC1024_4_3,14
4306,SWC1025_1_1,17
4307,SWC1025_1_2,7
4308,SWC1025_1_3,2
4309,SWC1025_2_1,1
4310,SWC1025_2_2,12
4311,SWC1025_2_3,11
4312,SWC1025_3_1,2
4313,SWC1025_3_2,0
4314,SWC1025_3_3,1
4315,SWC1025_4_1,6
4316,SWC1025_4_2,4
4317,SWC1025_4_3,5
4318,SWC1026_1_1,3
4319,SWC1026_1_2,7
4320,SWC1026_1_3,2
4321,SWC1026_2_1,1
4322,SWC1026_2_2,1
4323,SWC1026_2_3,3
4324,SWC1026_3_1,2
4325,SWC1026_3_2,3
4326,SWC1026_3_3,6
4327,SWC1026_4_1,2
4328,SWC1026_4_2,0
4329,SWC1026_4_3,1
4330,SWC1027_1_1,0
4331,SWC1027_1_2,1
4332,SWC1027_1_3,0
4333,SWC1027_2_1,0
4334,SWC1027_2_2,3
4335,SWC1027_2_3,0
4336,SWC1027_3_1,0
4337,SWC1027_3_2,2
4338,SWC1027_3_3,0
4339,SWC1027_4_1,2
4340,SWC1027_4_2,2
4341,SWC1027_4_3,1
4342,SWC1028_1_1,0
4343,SWC1028_1_2,0
4344,SWC1028_1_3,1
4345,SWC1028_2_1,1
4346,SWC1028_2_2,1
4347,SWC1028_2_3,1
4348,SWC1028_3_1,9
4349,SWC1028_3_2,1
4350,SWC1028_3_3,5
4351,SWC1028_4_1,3
4352,SWC1028_4_2,1
4353,SWC1028_4_3,5
4354,SWC1030_1_1,0
4355,SWC1030_1_2,0
4356,SWC1030_1_3,0
4357,SWC1030_2_1,0
4358,SWC1030_2_2,1
4359,SWC1030_2_3,0
4360,SWC1030_3_1,3
4361,SWC1030_3_2,2
4362,SWC1030_3_3,0
4363,SWC1030_4_1,2
4364,SWC1030_4_2,1
4365,SWC1030_4_3,0
4366,SWC1031_1_1,0
4367,SWC1031_1_2,0
4368,SWC1031_1_3,0
4369,SWC1031_2_1,0
4370,SWC1031_2_2,0
4371,SWC1031_2_3,0
4372,SWC1031_3_1,0
4373,SWC1031_3_2,1
4374,SWC1031_3_3,0
4375,SWC1031_4_1,0
4376,SWC1031_4_2,0
4377,SWC1031_4_3,0
4378,SWC1032_1_1,0
4379,SWC1032_1_2,0
4380,SWC1032_1_3,1
4381,SWC1032_2_1,1
4382,SWC1032_2_2,1
4383,SWC1032_2_3,0
4384,SWC1032_3_1,12
4385,SWC1032_3_2,0
4386,SWC1032_3_3,0
4387,SWC1032_4_1,21
4388,SWC1032_4_2,0
4389,SWC1032_4_3,1
4390,SWC1033_1_1,1
4391,SWC1033_1_2,6
4392,SWC1033_1_3,3
4393,SWC1033_2_1,3
4394,SWC1033_2_2,0
4395,SWC1033_2_3,0
4396,SWC1033_3_1,0
4397,SWC1033_3_2,0
4398,SWC1033_3_3,1
4399,SWC1033_4_1,0
4400,SWC1033_4_2,0
4401,SWC1033_4_3,2
4402,SWC1034_1_1,0
4403,SWC1034_1_2,0
4404,SWC1034_1_3,7
4405,SWC1034_2_1,0
4406,SWC1034_2_2,0
4407,SWC1034_2_3,0
4408,SWC1034_3_1,5
4409,SWC1034_3_2,5
4410,SWC1034_3_3,24
4411,SWC1034_4_1,12
4412,SWC1034_4_2,7
4413,SWC1034_4_3,1
4414,SWC1036_1_1,0
4415,SWC1036_1_2,0
4416,SWC1036_1_3,0
4417,SWC1036_2_1,1
4418,SWC1036_2_2,0
4419,SWC1036_2_3,0
4420,SWC1036_3_1,5
4421,SWC1036_3_2,0
4422,SWC1036_3_3,2
4423,SWC1036_4_1,4
4424,SWC1036_4_2,1
4425,SWC1036_4_3,1
4426,SWC1037_1_1,0
4427,SWC1037_1_2,0
4428,SWC1037_1_3,1
4429,SWC1037_2_1,0
4430,SWC1037_2_2,2
4431,SWC1037_2_3,2
4432,SWC1037_3_1,0
4433,SWC1037_3_2,0
4434,SWC1037_3_3,0
4435,SWC1037_4_1,0
4436,SWC1037_4_2,0
4437,SWC1037_4_3,2
4438,SWC1038_1_1,11
4439,SWC1038_1_2,20
4440,SWC1038_1_3,4
4441,SWC1038_2_1,7
4442,SWC1038_2_2,12
4443,SWC1038_2_3,1
4444,SWC1038_3_1,2
4445,SWC1038_3_2,0
4446,SWC1038_3_3,1
4447,SWC1038_4_1,2
4448,SWC1038_4_2,0
4449,SWC1038_4_3,1
4450,SWC1039_1_1,1
4451,SWC1039_1_2,0
4452,SWC1039_1_3,15
4453,SWC1039_2_1,0
4454,SWC1039_2_2,2
4455,SWC1039_2_3,6
4456,SWC1039_3_1,0
4457,SWC1039_3_2,0
4458,SWC1039_3_3,5
4459,SWC1039_4_1,2
4460,SWC1039_4_2,0
4461,SWC1039_4_3,10
4462,SWC1040_1_1,10
4463,SWC1040_1_2,3
4464,SWC1040_1_3,1
4465,SWC1040_2_1,4
4466,SWC1040_2_2,3
4467,SWC1040_2_3,4
4468,SWC1040_3_1,0
4469,SWC1040_3_2,0
4470,SWC1040_3_3,0
4471,SWC1040_4_1,0
4472,SWC1040_4_2,1
4473,SWC1040_4_3,0
4474,SWC1041_1_1,1
4475,SWC1041_1_2,2
4476,SWC1041_1_3,1
4477,SWC1041_2_1,1
4478,SWC1041_2_2,5
4479,SWC1041_2_3,3
4480,SWC1041_3_1,1
4481,SWC1041_3_2,9
4482,SWC1041_3_3,9
4483,SWC1041_4_1,0
4484,SWC1041_4_2,12
4485,SWC1041_4_3,5
4486,SWC1042_1_1,18
4487,SWC1042_1_2,2
4488,SWC1042_1_3,1
4489,SWC1042_2_1,21
4490,SWC1042_2_2,7
4491,SWC1042_2_3,2
4492,SWC1042_3_1,10
4493,SWC1042_3_2,17
4494,SWC1042_3_3,1
4495,SWC1042_4_1,6
4496,SWC1042_4_2,10
4497,SWC1042_4_3,11
4498,SWC1049_1_1,5
4499,SWC1049_1_2,0
4500,SWC1049_1_3,1
4501,SWC1049_2_1,10
4502,SWC1049_2_2,6
4503,SWC1049_2_3,9
4504,SWC1049_3_1,1
4505,SWC1049_3_2,1
4506,SWC1049_3_3,2
4507,SWC1049_4_1,4
4508,SWC1049_4_2,0
4509,SWC1049_4_3,0
4510,SWC1050_1_1,39
4511,SWC1050_1_2,35
4512,SWC1050_1_3,48
4513,SWC1050_2_1,32
4514,SWC1050_2_2,37
4515,SWC1050_2_3,34
4516,SWC1050_3_1,13
4517,SWC1050_3_2,18
4518,SWC1050_3_3,21
4519,SWC1050_4_1,14
4520,SWC1050_4_2,11
4521,SWC1050_4_3,20
4522,SWC1051_1_1,18
4523,SWC1051_1_2,17
4524,SWC1051_1_3,26
4525,SWC1051_2_1,30
4526,SWC1051_2_2,14
4527,SWC1051_2_3,9
4528,SWC1051_3_1,41
4529,SWC1051_3_2,15
4530,SWC1051_3_3,23
4531,SWC1051_4_1,32
4532,SWC1051_4_2,7
4533,SWC1051_4_3,36
4534,SWC1052_1_1,27
4535,SWC1052_1_2,15
4536,SWC1052_1_3,11
4537,SWC1052_2_1,6
4538,SWC1052_2_2,16
4539,SWC1052_2_3,17
4540,SWC1052_3_1,11
4541,SWC1052_3_2,10
4542,SWC1052_3_3,4
4543,SWC1052_4_1,29
4544,SWC1052_4_2,12
4545,SWC1052_4_3,1
4546,SWC1053_1_1,2
4547,SWC1053_1_2,2
4548,SWC1053_1_3,4
4549,SWC1053_2_1,5
4550,SWC1053_2_2,4
4551,SWC1053_2_3,5
4552,SWC1053_3_1,30
4553,SWC1053_3_2,7
4554,SWC1053_3_3,5
4555,SWC1053_4_1,15
4556,SWC1053_4_2,5
4557,SWC1053_4_3,13
4558,SWC1054_1_1,17
4559,SWC1054_1_2,11
4560,SWC1054_1_3,6
4561,SWC1054_2_1,3
4562,SWC1054_2_2,16
4563,SWC1054_2_3,2
4564,SWC1054_3_1,4
4565,SWC1054_3_2,22
4566,SWC1054_3_3,3
4567,SWC1054_4_1,1
4568,SWC1054_4_2,3
4569,SWC1054_4_3,23
4570,SWC1055_1_1,24
4571,SWC1055_1_2,18
4572,SWC1055_1_3,27
4573,SWC1055_2_1,15
4574,SWC1055_2_2,3
4575,SWC1055_2_3,14
4576,SWC1055_3_1,20
4577,SWC1055_3_2,33
4578,SWC1055_3_3,13
4579,SWC1055_4_1,7
4580,SWC1055_4_2,16
4581,SWC1055_4_3,7
4582,SWC1056_1_1,4
4583,SWC1056_1_2,9
4584,SWC1056_1_3,6
4585,SWC1056_2_1,0
4586,SWC1056_2_2,2
4587,SWC1056_2_3,3
4588,SWC1056_3_1,0
4589,SWC1056_3_2,2
4590,SWC1056_3_3,1
4591,SWC1056_4_1,11
4592,SWC1056_4_2,16
4593,SWC1056_4_3,4
4594,SWC1057_1_1,1
4595,SWC1057_1_2,2
4596,SWC1057_1_3,16
4597,SWC1057_2_1,8
4598,SWC1057_2_2,2
4599,SWC1057_2_3,1
4600,SWC1057_3_1,3
4601,SWC1057_3_2,0
4602,SWC1057_3_3,4
4603,SWC1057_4_1,31
4604,SWC1057_4_2,11
4605,SWC1057_4_3,2
4606,SWC1058_1_1,2
4607,SWC1058_1_2,17
4608,SWC1058_1_3,24
4609,SWC1058_2_1,8
4610,SWC1058_2_2,11
4611,SWC1058_2_3,13
4612,SWC1058_3_1,1
4613,SWC1058_3_2,4
4614,SWC1058_3_3,13
4615,SWC1058_4_1,6
4616,SWC1058_4_2,2
4617,SWC1058_4_3,6
4618,SWC1059_1_1,17
4619,SWC1059_1_2,11
4620,SWC1059_1_3,13
4621,SWC1059_2_1,56
4622,SWC1059_2_2,7
4623,SWC1059_2_3,53
4624,SWC1059_3_1,82
4625,SWC1059_3_2,42
4626,SWC1059_3_3,50
4627,SWC1059_4_1,51
4628,SWC1059_4_2,30
4629,SWC1059_4_3,17
4630,SWC1060_1_1,0
4631,SWC1060_1_2,14
4632,SWC1060_1_3,17
4633,SWC1060_2_1,9
4634,SWC1060_2_2,29
4635,SWC1060_2_3,22
4636,SWC1060_3_1,1
4637,SWC1060_3_2,12
4638,SWC1060_3_3,7
4639,SWC1060_4_1,0
4640,SWC1060_4_2,0
4641,SWC1060_4_3,0
4642,SWC1061_1_1,3
4643,SWC1061_1_2,16
4644,SWC1061_1_3,13
4645,SWC1061_2_1,5
4646,SWC1061_2_2,10
4647,SWC1061_2_3,16
4648,SWC1061_3_1,1
4649,SWC1061_3_2,6
4650,SWC1061_3_3,7
4651,SWC1061_4_1,2
4652,SWC1061_4_2,0
4653,SWC1061_4_3,3
4654,SWC1062_1_1,0
4655,SWC1062_1_2,0
4656,SWC1062_1_3,0
4657,SWC1062_2_1,5
4658,SWC1062_2_2,0
4659,SWC1062_2_3,4
4660,SWC1062_3_1,32
4661,SWC1062_3_2,37
4662,SWC1062_3_3,39
4663,SWC1062_4_1,0
4664,SWC1062_4_2,0
4665,SWC1062_4_3,0
4666,SWC1063_1_1,9
4667,SWC1063_1_2,10
4668,SWC1063_1_3,29
4669,SWC1063_2_1,36
4670,SWC1063_2_2,15
4671,SWC1063_2_3,17
4672,SWC1063_3_1,35
4673,SWC1063_3_2,34
4674,SWC1063_3_3,30
4675,SWC1063_4_1,0
4676,SWC1063_4_2,14
4677,SWC1063_4_3,29
4678,SWC1064_1_1,28
4679,SWC1064_1_2,30
4680,SWC1064_1_3,24
4681,SWC1064_2_1,30
4682,SWC1064_2_2,47
4683,SWC1064_2_3,45
4684,SWC1064_3_1,7
4685,SWC1064_3_2,0
4686,SWC1064_3_3,2
4687,SWC1064_4_1,5
4688,SWC1064_4_2,7
4689,SWC1064_4_3,0
4690,SWC1065_1_1,62
4691,SWC1065_1_2,36
4692,SWC1065_1_3,39
4693,SWC1065_2_1,46
4694,SWC1065_2_2,20
4695,SWC1065_2_3,34
4696,SWC1065_3_1,28
4697,SWC1065_3_2,43
4698,SWC1065_3_3,55
4699,SWC1065_4_1,63
4700,SWC1065_4_2,56
4701,SWC1065_4_3,72
4702,SWC1077_1_1,175
4703,SWC1077_1_2,4
4704,SWC1077_1_3,0
4705,SWC1077_2_1,188
4706,SWC1077_2_2,0
4707,SWC1077_2_3,0
4708,SWC1077_3_1,248
4709,SWC1077_3_2,0
4710,SWC1077_3_3,0
4711,SWC1077_4_1,3
4712,SWC1077_4_2,0
4713,SWC1077_4_3,0
4714,SWC1078_1_1,112
4715,SWC1078_1_2,105
4716,SWC1078_1_3,69
4717,SWC1078_2_1,35
4718,SWC1078_2_2,39
